ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Transport_Score,Amenities_Count,Accessibility_Score,Size_Category
219393,Punjab,Ludhiana,Locality_288,Independent House,3,1384,89.99,6502.167630057804,1991,Furnished,21,10,34,4,8,Low,Yes,Yes,"Playground, Garden, Clubhouse, Gym",East,Owner,Ready_to_Move,1,4,13,Medium
181930,Rajasthan,Jaipur,Locality_498,Apartment,1,716,201.39,28127.09497206704,2008,Semi-furnished,13,25,17,7,3,High,No,No,"Clubhouse, Playground",South,Builder,Under_Construction,3,2,13,Small
75775,Karnataka,Mysore,Locality_389,Apartment,5,2232,182.19,8162.634408602151,2016,Unfurnished,2,8,9,5,9,Low,No,Yes,"Garden, Gym, Pool",South,Builder,Ready_to_Move,1,3,15,Large
85258,Assam,Guwahati,Locality_374,Independent House,2,563,419.43,74499.11190053287,2012,Semi-furnished,23,3,13,1,2,High,No,Yes,"Clubhouse, Garden, Playground",North,Owner,Under_Construction,3,3,6,Small
45324,Punjab,Amritsar,Locality_499,Villa,1,1937,103.53,5344.863190500774,2009,Semi-furnished,23,20,16,6,10,High,Yes,No,Playground,East,Broker,Under_Construction,3,1,19,Large
211593,Odisha,Bhubaneswar,Locality_49,Apartment,2,1322,54.14,4095.310136157337,2016,Furnished,4,18,9,4,1,Medium,Yes,Yes,"Gym, Pool, Garden, Clubhouse",West,Broker,Under_Construction,2,4,7,Medium
158093,Jharkhand,Ranchi,Locality_14,Independent House,4,3302,248.21,7516.959418534222,2021,Unfurnished,13,2,4,4,5,Low,Yes,No,"Pool, Clubhouse",North,Builder,Under_Construction,1,2,10,Large
208978,Telangana,Warangal,Locality_493,Independent House,4,2353,288.07,12242.668933276667,2018,Furnished,4,9,7,2,5,High,Yes,No,"Garden, Playground, Pool, Gym, Clubhouse",South,Builder,Ready_to_Move,3,5,10,Large
141769,Madhya Pradesh,Indore,Locality_419,Independent House,5,993,291.14,29319.23464249748,1999,Furnished,25,1,26,4,9,Low,No,No,"Clubhouse, Playground",North,Owner,Ready_to_Move,1,2,14,Medium
83580,Uttarakhand,Haridwar,Locality_291,Villa,5,3957,419.53,10602.223907000252,2000,Furnished,25,12,25,6,1,Medium,Yes,Yes,Pool,West,Broker,Ready_to_Move,2,1,9,Large
109039,Uttarakhand,Haridwar,Locality_241,Villa,2,1958,88.19,4504.085801838611,1997,Furnished,15,29,28,1,4,High,No,No,"Gym, Clubhouse, Playground, Pool",East,Owner,Under_Construction,3,4,8,Large
113947,Telangana,Hyderabad,Locality_263,Independent House,5,666,377.79,56725.22522522522,1990,Unfurnished,13,7,35,2,8,High,No,No,Pool,South,Broker,Under_Construction,3,1,13,Small
125422,Gujarat,Ahmedabad,Locality_232,Independent House,5,3837,404.72,10547.82382069325,2008,Unfurnished,10,23,17,9,3,Medium,Yes,No,"Clubhouse, Pool, Gym, Playground, Garden",East,Owner,Ready_to_Move,2,5,14,Large
74973,West Bengal,Durgapur,Locality_400,Apartment,4,4454,322.83,7248.091603053435,2020,Semi-furnished,27,9,5,4,10,Low,No,No,"Playground, Clubhouse, Garden, Pool, Gym",North,Owner,Ready_to_Move,1,5,15,Large
37354,Odisha,Bhubaneswar,Locality_51,Apartment,4,3824,433.81,11344.403765690377,2018,Semi-furnished,27,20,7,1,4,High,No,Yes,Clubhouse,South,Broker,Ready_to_Move,3,1,8,Large
85781,Jharkhand,Jamshedpur,Locality_400,Apartment,5,4164,17.67,424.3515850144093,2015,Furnished,20,12,10,8,1,High,Yes,Yes,Gym,South,Owner,Under_Construction,3,1,12,Large
191732,Rajasthan,Jodhpur,Locality_388,Apartment,3,594,378.21,63671.71717171717,2019,Furnished,23,15,6,10,4,Low,No,No,"Gym, Pool, Playground, Clubhouse",South,Builder,Ready_to_Move,1,4,15,Small
159368,Odisha,Bhubaneswar,Locality_123,Villa,2,1498,318.01,21228.971962616823,1993,Semi-furnished,21,8,32,3,3,High,Yes,No,"Garden, Pool, Playground, Clubhouse, Gym",East,Owner,Under_Construction,3,5,9,Medium
102712,Uttar Pradesh,Noida,Locality_197,Independent House,1,1207,41.5,3438.27671913836,2005,Semi-furnished,19,6,20,6,4,Medium,No,Yes,"Pool, Playground",East,Broker,Under_Construction,2,2,12,Medium
41833,Andhra Pradesh,Vijayawada,Locality_183,Villa,5,2589,266.54,10295.094631131711,2001,Furnished,29,17,24,8,3,High,No,Yes,Garden,East,Owner,Under_Construction,3,1,14,Large
122092,Maharashtra,Mumbai,Locality_100,Apartment,5,2350,319.9,13612.765957446809,1995,Semi-furnished,10,20,30,6,2,High,Yes,No,"Clubhouse, Pool",West,Builder,Under_Construction,3,2,11,Large
152198,Delhi,Dwarka,Locality_88,Villa,4,4196,78.87,1879.647283126788,1990,Unfurnished,19,30,35,4,5,Medium,Yes,No,"Gym, Playground, Pool, Garden, Clubhouse",West,Broker,Ready_to_Move,2,5,11,Large
176282,Haryana,Faridabad,Locality_52,Independent House,4,1305,243.44,18654.4061302682,2014,Furnished,17,2,11,4,3,Medium,No,Yes,"Pool, Playground, Garden",North,Owner,Under_Construction,2,3,9,Medium
213530,West Bengal,Durgapur,Locality_367,Apartment,2,1989,248.09,12473.102061337357,1994,Furnished,14,11,31,8,1,Low,Yes,Yes,"Garden, Gym, Playground",West,Builder,Under_Construction,1,3,10,Large
56413,Madhya Pradesh,Indore,Locality_373,Independent House,4,2268,478.97,21118.60670194004,2004,Unfurnished,3,24,21,10,5,Low,No,Yes,Pool,East,Broker,Under_Construction,1,1,16,Large
87733,Rajasthan,Jodhpur,Locality_445,Villa,1,1561,227.74,14589.365791159513,2012,Furnished,15,23,13,3,9,Low,No,Yes,"Clubhouse, Gym, Playground",South,Owner,Under_Construction,1,3,13,Large
27830,Maharashtra,Mumbai,Locality_481,Apartment,5,3109,207.31,6668.060469604375,1998,Semi-furnished,30,18,27,3,7,Medium,No,No,"Garden, Gym, Clubhouse",West,Builder,Under_Construction,2,3,12,Large
18132,Bihar,Gaya,Locality_371,Apartment,4,2919,495.06,16959.917780061664,2017,Furnished,20,26,8,8,9,High,Yes,No,"Gym, Clubhouse",South,Owner,Ready_to_Move,3,2,20,Large
138062,Telangana,Hyderabad,Locality_252,Independent House,5,1772,81.33,4589.729119638826,2000,Unfurnished,29,4,25,10,2,Medium,Yes,Yes,"Clubhouse, Pool, Gym, Garden",North,Builder,Under_Construction,2,4,14,Large
35073,Karnataka,Mysore,Locality_55,Independent House,4,853,80.85,9478.31184056272,2022,Semi-furnished,5,5,3,2,2,High,Yes,No,Clubhouse,East,Broker,Ready_to_Move,3,1,7,Medium
37514,Andhra Pradesh,Vishakhapatnam,Locality_367,Villa,5,4901,145.8,2974.903081003877,2004,Unfurnished,19,13,21,2,3,Medium,No,Yes,"Clubhouse, Gym",South,Owner,Ready_to_Move,2,2,7,Large
200119,Jharkhand,Ranchi,Locality_428,Apartment,1,4025,145.45,3613.6645962732914,2021,Semi-furnished,12,26,4,9,6,Low,No,Yes,"Playground, Garden, Pool, Clubhouse",East,Owner,Under_Construction,1,4,16,Large
222644,Jharkhand,Ranchi,Locality_246,Villa,4,730,83.68,11463.01369863014,1999,Furnished,5,14,26,3,7,Medium,No,Yes,"Garden, Gym, Clubhouse",North,Owner,Under_Construction,2,3,12,Small
134601,Odisha,Cuttack,Locality_10,Independent House,3,1770,223.69,12637.853107344632,2005,Furnished,7,26,20,6,1,High,No,No,"Clubhouse, Playground, Gym",West,Broker,Under_Construction,3,3,10,Large
123978,Uttarakhand,Haridwar,Locality_187,Independent House,1,538,131.14,24375.464684014867,1998,Unfurnished,2,26,27,7,3,Medium,No,Yes,"Gym, Playground, Garden, Pool, Clubhouse",South,Owner,Ready_to_Move,2,5,12,Small
72140,Punjab,Ludhiana,Locality_3,Villa,2,3988,108.07,2709.87963891675,2019,Furnished,22,22,6,10,4,Medium,Yes,No,Clubhouse,South,Builder,Under_Construction,2,1,16,Large
110075,Assam,Guwahati,Locality_231,Villa,2,4457,499.05,11196.993493381198,2003,Unfurnished,21,29,22,9,9,Medium,No,No,Pool,East,Owner,Under_Construction,2,1,20,Large
208010,Telangana,Hyderabad,Locality_420,Villa,5,3849,121.54,3157.7032995583268,2000,Unfurnished,2,12,25,4,2,Medium,No,No,Clubhouse,North,Builder,Ready_to_Move,2,1,8,Large
158604,Odisha,Bhubaneswar,Locality_172,Apartment,5,3450,199.55,5784.057971014493,2000,Furnished,14,29,25,8,3,Medium,Yes,No,"Garden, Pool, Playground",North,Owner,Ready_to_Move,2,3,13,Large
222172,Gujarat,Surat,Locality_481,Apartment,1,1403,273.18,19471.133285816108,2012,Semi-furnished,10,2,13,3,6,Low,No,No,"Playground, Clubhouse, Gym, Pool, Garden",North,Builder,Under_Construction,1,5,10,Medium
27877,Madhya Pradesh,Indore,Locality_151,Independent House,2,3931,151.5,3853.981175273467,1996,Furnished,15,11,29,4,9,Medium,Yes,No,"Playground, Clubhouse, Pool",North,Owner,Ready_to_Move,2,3,15,Large
106310,Assam,Guwahati,Locality_87,Apartment,4,2881,304.35,10564.040263797297,2018,Unfurnished,28,16,7,5,1,High,Yes,No,"Playground, Clubhouse",East,Builder,Ready_to_Move,3,2,9,Large
218296,Bihar,Gaya,Locality_89,Independent House,2,2745,388.36,14147.905282331512,2000,Semi-furnished,21,10,25,6,5,High,Yes,No,"Clubhouse, Pool, Garden",North,Builder,Ready_to_Move,3,3,14,Large
198104,Odisha,Cuttack,Locality_96,Villa,5,2544,355.6,13977.987421383648,2006,Furnished,30,18,19,2,9,Medium,Yes,Yes,Pool,East,Owner,Under_Construction,2,1,13,Large
169112,Chhattisgarh,Raipur,Locality_159,Villa,4,1573,160.09,10177.368086458995,2016,Semi-furnished,16,3,9,10,9,Low,Yes,Yes,"Gym, Playground",West,Builder,Ready_to_Move,1,2,20,Large
225634,Karnataka,Mangalore,Locality_275,Apartment,2,3951,99.99,2530.751708428246,2010,Semi-furnished,22,9,15,4,8,High,Yes,No,Clubhouse,North,Owner,Under_Construction,3,1,15,Large
249531,Delhi,New Delhi,Locality_212,Villa,2,1429,448.39,31377.8866340098,1991,Semi-furnished,26,10,34,3,3,Low,No,Yes,"Clubhouse, Gym, Pool, Playground, Garden",North,Builder,Under_Construction,1,5,7,Medium
91398,Uttarakhand,Dehradun,Locality_168,Villa,3,4010,225.44,5621.945137157108,2022,Unfurnished,18,27,3,6,4,Low,Yes,Yes,"Pool, Gym, Playground",South,Builder,Ready_to_Move,1,3,11,Large
69161,Andhra Pradesh,Vishakhapatnam,Locality_248,Independent House,4,4174,475.56,11393.387637757549,2013,Unfurnished,12,26,12,8,9,Low,Yes,No,"Clubhouse, Pool, Playground",East,Owner,Under_Construction,1,3,18,Large
93097,Andhra Pradesh,Vishakhapatnam,Locality_450,Independent House,3,2463,395.57,16060.49533089728,2002,Unfurnished,4,23,23,7,1,High,No,No,"Gym, Pool",South,Broker,Ready_to_Move,3,2,11,Large
10818,Rajasthan,Jaipur,Locality_415,Villa,4,634,493.89,77900.6309148265,1994,Semi-furnished,5,3,31,9,1,Medium,Yes,No,"Gym, Garden, Clubhouse",North,Builder,Under_Construction,2,3,12,Small
66685,Punjab,Amritsar,Locality_275,Independent House,1,873,74.59,8544.100801832761,1994,Unfurnished,29,10,31,8,7,High,Yes,Yes,"Playground, Gym",West,Broker,Under_Construction,3,2,18,Medium
14122,West Bengal,Kolkata,Locality_113,Apartment,5,2434,317.31,13036.565324568612,2008,Unfurnished,17,28,17,8,9,High,No,No,"Gym, Clubhouse, Pool",North,Broker,Under_Construction,3,3,20,Large
168096,Gujarat,Surat,Locality_139,Apartment,3,4216,407.54,9666.50853889943,2010,Unfurnished,27,27,15,7,10,Medium,Yes,Yes,"Garden, Pool, Playground, Gym",East,Owner,Under_Construction,2,4,19,Large
241216,Maharashtra,Mumbai,Locality_158,Villa,5,4098,125.12,3053.196681307956,2004,Furnished,15,14,21,9,1,Low,No,Yes,"Garden, Gym, Clubhouse",South,Broker,Under_Construction,1,3,11,Large
188158,Assam,Guwahati,Locality_378,Villa,1,3183,364.12,11439.52246308514,2015,Semi-furnished,1,11,10,6,2,Low,No,Yes,"Pool, Gym, Playground",North,Owner,Under_Construction,1,3,9,Large
69199,Tamil Nadu,Chennai,Locality_258,Independent House,2,2741,62.25,2271.068952936884,2010,Semi-furnished,25,6,15,4,4,Low,No,No,Pool,East,Owner,Under_Construction,1,1,9,Large
28108,West Bengal,Durgapur,Locality_119,Villa,4,829,455.84,54986.73100120627,2015,Furnished,13,2,10,4,8,High,No,No,Gym,East,Builder,Under_Construction,3,1,15,Medium
102831,Rajasthan,Jodhpur,Locality_282,Villa,1,4455,312.03,7004.040404040403,1999,Furnished,10,19,26,6,4,Medium,No,No,"Clubhouse, Pool, Playground, Gym, Garden",West,Broker,Ready_to_Move,2,5,12,Large
57093,Rajasthan,Jodhpur,Locality_185,Villa,3,1498,65.13,4347.797062750334,2006,Unfurnished,22,12,19,9,3,High,No,No,"Garden, Pool, Playground, Clubhouse",East,Broker,Under_Construction,3,4,15,Medium
164306,Rajasthan,Jodhpur,Locality_411,Villa,3,3877,376.35,9707.247872066033,1998,Furnished,18,9,27,6,5,Low,Yes,Yes,"Gym, Clubhouse, Pool",North,Builder,Ready_to_Move,1,3,12,Large
184782,Rajasthan,Jaipur,Locality_254,Independent House,2,2041,51.52,2524.252817246448,1998,Unfurnished,27,8,27,9,6,Low,Yes,Yes,Pool,East,Owner,Under_Construction,1,1,16,Large
137334,Punjab,Amritsar,Locality_80,Apartment,1,3262,197.81,6064.071122011036,1999,Furnished,20,12,26,9,8,Low,No,Yes,"Clubhouse, Garden, Playground, Gym",North,Owner,Under_Construction,1,4,18,Large
144556,Andhra Pradesh,Vijayawada,Locality_359,Independent House,4,4608,380.12,8249.131944444445,1995,Semi-furnished,5,13,30,1,3,Medium,No,Yes,"Gym, Playground",South,Owner,Ready_to_Move,2,2,6,Large
94424,Gujarat,Surat,Locality_398,Apartment,2,1781,482.37,27084.22234699607,1995,Furnished,21,2,30,3,7,High,No,Yes,"Playground, Gym",South,Owner,Under_Construction,3,2,13,Large
184243,Tamil Nadu,Chennai,Locality_200,Apartment,3,1857,332.69,17915.45503500269,2013,Furnished,2,27,12,10,1,High,No,Yes,Gym,North,Builder,Under_Construction,3,1,14,Large
151271,Delhi,New Delhi,Locality_465,Villa,4,4911,78.6,1600.48869883934,2018,Unfurnished,3,12,7,1,3,Low,No,No,Playground,West,Builder,Under_Construction,1,1,5,Large
4453,Kerala,Kochi,Locality_62,Apartment,1,1497,167.67,11200.400801603206,2018,Unfurnished,27,23,7,6,6,Medium,No,No,"Gym, Pool, Clubhouse",South,Builder,Ready_to_Move,2,3,14,Medium
126173,Uttar Pradesh,Noida,Locality_250,Independent House,1,4211,153.92,3655.188791260983,2013,Furnished,22,12,12,1,1,Medium,No,Yes,"Clubhouse, Garden, Pool",South,Broker,Ready_to_Move,2,3,4,Large
64038,Punjab,Amritsar,Locality_122,Apartment,2,4542,314.59,6926.243945398502,2014,Unfurnished,12,30,11,7,2,Low,Yes,No,Gym,South,Broker,Under_Construction,1,1,10,Large
220429,Haryana,Faridabad,Locality_80,Independent House,1,2971,18.92,636.8226186469203,1990,Semi-furnished,26,14,35,6,4,Low,Yes,No,"Playground, Clubhouse",East,Owner,Under_Construction,1,2,11,Large
57662,Assam,Silchar,Locality_258,Independent House,2,2108,408.8,19392.78937381404,2008,Unfurnished,0,17,17,6,9,Low,No,No,"Garden, Playground, Gym, Pool",North,Builder,Under_Construction,1,4,16,Large
130212,Uttar Pradesh,Noida,Locality_413,Villa,5,2649,71.32,2692.336730841827,2012,Semi-furnished,20,18,13,9,2,Medium,No,No,"Pool, Playground, Clubhouse, Gym, Garden",West,Builder,Ready_to_Move,2,5,13,Large
44243,Bihar,Gaya,Locality_153,Villa,4,4892,258.67,5287.61242845462,2001,Semi-furnished,17,21,24,4,4,High,Yes,Yes,"Pool, Gym, Clubhouse, Garden",East,Builder,Under_Construction,3,4,11,Large
54879,Gujarat,Ahmedabad,Locality_444,Independent House,4,885,347.11,39221.46892655367,2012,Furnished,18,27,13,1,8,High,Yes,No,Garden,North,Builder,Ready_to_Move,3,1,12,Medium
170841,Telangana,Warangal,Locality_298,Apartment,3,2561,358.76,14008.590394377195,2004,Semi-furnished,28,26,21,3,9,Low,Yes,Yes,"Gym, Playground, Clubhouse, Pool, Garden",West,Builder,Under_Construction,1,5,13,Large
127203,Rajasthan,Jodhpur,Locality_306,Villa,5,4994,186.02,3724.8698438125753,1990,Unfurnished,14,2,35,1,9,High,Yes,No,"Gym, Clubhouse, Pool, Playground, Garden",East,Builder,Under_Construction,3,5,13,Large
12955,Maharashtra,Mumbai,Locality_426,Apartment,2,3498,228.33,6527.4442538593485,2008,Unfurnished,9,7,17,1,8,Low,Yes,Yes,"Gym, Playground, Clubhouse, Pool",North,Broker,Ready_to_Move,1,4,10,Large
48207,Punjab,Ludhiana,Locality_72,Apartment,3,2514,186.82,7431.185361972952,2010,Unfurnished,14,14,15,3,5,Medium,Yes,No,"Garden, Clubhouse",South,Owner,Ready_to_Move,2,2,10,Large
158837,Odisha,Cuttack,Locality_437,Apartment,1,4291,147.54,3438.3593567932885,2015,Semi-furnished,21,2,10,6,2,Medium,No,Yes,"Clubhouse, Gym, Playground",West,Owner,Ready_to_Move,2,3,10,Large
115148,Madhya Pradesh,Indore,Locality_178,Apartment,5,3952,121.41,3072.1153846153848,2020,Semi-furnished,25,12,5,2,4,Medium,Yes,Yes,"Gym, Garden",South,Owner,Ready_to_Move,2,2,8,Large
59275,Assam,Silchar,Locality_7,Villa,3,568,341.73,60163.7323943662,1993,Furnished,14,29,32,10,10,Medium,Yes,Yes,"Pool, Gym, Playground, Garden, Clubhouse",North,Owner,Under_Construction,2,5,22,Small
45451,Uttarakhand,Dehradun,Locality_80,Apartment,2,4040,437.89,10838.861386138617,1997,Semi-furnished,1,14,28,9,5,Low,Yes,No,"Clubhouse, Garden, Playground",South,Broker,Ready_to_Move,1,3,15,Large
213769,Delhi,New Delhi,Locality_295,Apartment,2,1992,461.16,23150.602409638555,1999,Furnished,20,12,26,8,4,High,No,No,"Gym, Playground, Garden, Pool, Clubhouse",North,Broker,Under_Construction,3,5,15,Large
87950,Haryana,Faridabad,Locality_463,Apartment,5,4462,93.98,2106.2303899596595,1995,Unfurnished,20,18,30,6,1,Medium,No,Yes,Clubhouse,West,Builder,Under_Construction,2,1,9,Large
106039,Telangana,Warangal,Locality_407,Independent House,2,2256,151.21,6702.570921985815,2019,Semi-furnished,25,9,6,5,3,Low,No,Yes,Playground,East,Builder,Ready_to_Move,1,1,9,Large
17284,Punjab,Ludhiana,Locality_79,Apartment,2,1622,265.49,16368.06411837238,2017,Furnished,5,6,8,10,6,Medium,No,No,"Playground, Clubhouse, Garden, Gym",West,Builder,Under_Construction,2,4,18,Large
56651,West Bengal,Durgapur,Locality_61,Villa,2,2187,142.4,6511.202560585277,1990,Unfurnished,12,17,35,1,5,Medium,No,Yes,Playground,South,Builder,Ready_to_Move,2,1,8,Large
124522,Maharashtra,Pune,Locality_318,Apartment,4,4315,285.69,6620.857473928158,2019,Unfurnished,3,9,6,9,4,Medium,No,Yes,"Playground, Garden, Gym",South,Owner,Under_Construction,2,3,15,Large
85730,Kerala,Trivandrum,Locality_65,Independent House,5,4977,92.06,1849.708659835242,2019,Unfurnished,13,23,6,6,1,High,Yes,No,Playground,South,Broker,Ready_to_Move,3,1,10,Large
66489,Assam,Silchar,Locality_65,Independent House,3,4496,258.51,5749.777580071174,2021,Furnished,25,16,4,5,8,Medium,No,Yes,"Garden, Clubhouse, Playground, Gym, Pool",North,Broker,Ready_to_Move,2,5,15,Large
195367,Uttarakhand,Haridwar,Locality_416,Villa,5,1012,152.07,15026.679841897234,1997,Semi-furnished,9,24,28,2,2,High,No,No,Gym,East,Builder,Under_Construction,3,1,7,Medium
109347,Bihar,Patna,Locality_445,Independent House,2,952,415.84,43680.67226890756,1995,Semi-furnished,6,29,30,6,7,Low,Yes,Yes,"Playground, Pool, Clubhouse",South,Broker,Under_Construction,1,3,14,Medium
183412,Punjab,Ludhiana,Locality_49,Apartment,5,2703,434.33,16068.442471328151,2020,Unfurnished,20,28,5,10,10,Low,Yes,No,"Gym, Garden, Playground, Pool",West,Broker,Under_Construction,1,4,21,Large
199070,West Bengal,Kolkata,Locality_402,Independent House,4,3774,195.27,5174.085850556438,2012,Semi-furnished,23,28,13,6,3,Low,Yes,No,"Pool, Gym",East,Broker,Under_Construction,1,2,10,Large
211196,Odisha,Bhubaneswar,Locality_59,Villa,5,2726,187.45,6876.375641966251,2010,Unfurnished,5,16,15,8,6,High,No,No,Gym,South,Broker,Under_Construction,3,1,17,Large
189219,Rajasthan,Jodhpur,Locality_120,Independent House,1,4661,384.93,8258.528212829864,1996,Semi-furnished,23,3,29,8,5,High,Yes,Yes,"Pool, Clubhouse, Gym, Garden",East,Builder,Ready_to_Move,3,4,16,Large
143563,Bihar,Patna,Locality_24,Villa,1,4754,438.18,9217.080353386622,2017,Unfurnished,1,7,8,1,9,High,No,No,"Garden, Playground, Gym, Pool, Clubhouse",East,Builder,Under_Construction,3,5,13,Large
243583,Haryana,Faridabad,Locality_279,Villa,4,1821,76.04,4175.727622185613,2009,Unfurnished,8,17,16,9,3,Medium,Yes,Yes,"Pool, Playground, Gym, Garden",East,Owner,Under_Construction,2,4,14,Large
133200,Telangana,Warangal,Locality_260,Villa,3,3398,346.77,10205.1206592113,1997,Furnished,24,30,28,9,3,High,Yes,No,"Clubhouse, Pool, Playground, Garden, Gym",North,Owner,Ready_to_Move,3,5,15,Large
133387,Gujarat,Ahmedabad,Locality_398,Villa,3,558,377.37,67629.03225806452,2014,Unfurnished,22,29,11,6,2,Low,No,No,"Garden, Gym, Clubhouse, Pool",West,Owner,Ready_to_Move,1,4,9,Small
23370,Bihar,Gaya,Locality_186,Apartment,4,4878,157.22,3223.0422304223043,1991,Semi-furnished,25,16,34,10,5,Low,Yes,No,"Gym, Pool",East,Broker,Under_Construction,1,2,16,Large
104356,Odisha,Cuttack,Locality_332,Apartment,1,3655,261.38,7151.299589603284,2011,Furnished,20,7,14,6,10,Low,No,No,"Pool, Gym",West,Builder,Under_Construction,1,2,17,Large
178922,Tamil Nadu,Coimbatore,Locality_349,Apartment,4,724,212.89,29404.696132596684,2009,Semi-furnished,5,19,16,6,8,Medium,Yes,No,"Clubhouse, Gym, Garden",East,Owner,Under_Construction,2,3,16,Small
34795,Assam,Guwahati,Locality_111,Apartment,5,3069,403.27,13140.110785272076,2014,Semi-furnished,20,17,11,10,8,High,Yes,No,"Clubhouse, Pool",South,Owner,Ready_to_Move,3,2,21,Large
11329,Uttar Pradesh,Noida,Locality_80,Apartment,1,3399,172.49,5074.727861135628,2003,Unfurnished,28,11,22,7,1,Medium,Yes,No,"Pool, Clubhouse, Garden, Gym",East,Owner,Under_Construction,2,4,10,Large
67381,Kerala,Trivandrum,Locality_212,Apartment,4,4803,245.53,5112.013325005205,2022,Semi-furnished,13,4,3,3,5,High,Yes,No,"Pool, Clubhouse, Gym, Garden",West,Broker,Ready_to_Move,3,4,11,Large
14653,Gujarat,Surat,Locality_215,Villa,5,4934,36.63,742.3996757194975,2012,Semi-furnished,17,3,13,6,10,Low,Yes,Yes,"Garden, Gym, Playground, Pool, Clubhouse",West,Owner,Under_Construction,1,5,17,Large
84981,Punjab,Ludhiana,Locality_156,Apartment,2,586,425.17,72554.60750853243,2004,Unfurnished,8,20,21,7,1,Low,Yes,Yes,"Pool, Clubhouse",East,Broker,Ready_to_Move,1,2,9,Small
110409,Chhattisgarh,Bilaspur,Locality_280,Independent House,2,4915,226.48,4607.9348931841305,2021,Unfurnished,17,19,4,7,3,High,No,Yes,"Playground, Garden, Pool, Clubhouse, Gym",East,Owner,Under_Construction,3,5,13,Large
45887,Andhra Pradesh,Vishakhapatnam,Locality_425,Independent House,1,2490,216.41,8691.164658634538,2021,Semi-furnished,9,27,4,8,9,Low,No,No,Playground,South,Broker,Ready_to_Move,1,1,18,Large
